Gantry_X,Gantry_Y,Gantry_Z,Pos_X,Pos_Y,Pos_Z
2.689504501,0,0,1.856121312,-0.523814005,2.97
3.92506463,0,0,3.09168144,-0.523814005,2.97
0.387197853,0,0,-0.446185336,-0.523814005,2.97
1.941443688,0,0,1.108060498,-0.523814005,2.97
7.562746783,0,0,6.729363593,-0.523814005,2.97
2.706189009,0,0,1.87280582,-0.523814005,2.97
7.815155607,0,0,6.981772418,-0.523814005,2.97
3.907033419,0,0,3.07365023,-0.523814005,2.97
3.516647913,0,0,2.683264723,-0.523814005,2.97
1.734271535,0,0,0.900888346,-0.523814005,2.97
3.719020926,0,0,2.885637736,-0.523814005,2.97
7.663194744,0,0,6.829811555,-0.523814005,2.97
1.294809631,0,0,0.461426442,-0.523814005,2.97
4.545922767,0,0,3.712539577,-0.523814005,2.97
5.887396043,0,0,5.054012854,-0.523814005,2.97
7.455284461,0,0,6.621901272,-0.523814005,2.97
0.322739036,0,0,-0.510644153,-0.523814005,2.97
3.618803822,0,0,2.785420633,-0.523814005,2.97
0.74131591,0,0,-0.09206728,-0.523814005,2.97
4.420319002,0,0,3.586935812,-0.523814005,2.97
7.148224753,0,0,6.314841564,-0.523814005,2.97
7.928669289,0,0,7.0952861,-0.523814005,2.97
8.353802703,0,0,7.520419514,-0.523814005,2.97
0.982783585,0,0,0.149400396,-0.523814005,2.97
0.201308777,0,0,-0.632074412,-0.523814005,2.97
0.544753906,0,0,-0.288629283,-0.523814005,2.97
8.112312006,0,0,7.278928816,-0.523814005,2.97
1.943658058,0,0,1.110274869,-0.523814005,2.97
7.821738265,0,0,6.988355076,-0.523814005,2.97
2.320115775,0,0,1.486732585,-0.523814005,2.97
5.362154606,0,0,4.528771416,-0.523814005,2.97
4.675727347,0,0,3.842344158,-0.523814005,2.97
7.214990497,0,0,6.381607308,-0.523814005,2.97
5.42524145,0,0,4.591858261,-0.523814005,2.97
1.603377667,0,0,0.769994478,-0.523814005,2.97
6.487923664,0,0,5.654540475,-0.523814005,2.97
5.086141504,0,0,4.252758315,-0.523814005,2.97
1.257781898,0,0,0.424398709,-0.523814005,2.97
1.731710266,0,0,0.898327077,-0.523814005,2.97
3.922905279,0,0,3.089522089,-0.523814005,2.97
5.543985403,0,0,4.710602214,-0.523814005,2.97
2.954586885,0,0,2.121203696,-0.523814005,2.97
3.449736813,0,0,2.616353623,-0.523814005,2.97
8.135893687,0,0,7.302510498,-0.523814005,2.97
5.25457226,0,0,4.421189071,-0.523814005,2.97
7.376734601,0,0,6.543351412,-0.523814005,2.97
6.915890912,0,0,6.082507723,-0.523814005,2.97
6.941625797,0,0,6.108242607,-0.523814005,2.97
2.245849579,0,0,1.412466389,-0.523814005,2.97
5.143885137,0,0,4.310501947,-0.523814005,2.97
0.169581437,0,0,-0.663801752,-0.523814005,2.97
5.455635948,0,0,4.622252759,-0.523814005,2.97
7.342599569,0,0,6.50921638,-0.523814005,2.97
3.581305408,0,0,2.747922219,-0.523814005,2.97
1.814193545,0,0,0.980810356,-0.523814005,2.97
6.442423128,0,0,5.609039939,-0.523814005,2.97
5.109043383,0,0,4.275660194,-0.523814005,2.97
1.606358169,0,0,0.77297498,-0.523814005,2.97
5.090110594,0,0,4.256727405,-0.523814005,2.97
6.468652371,0,0,5.635269182,-0.523814005,2.97
1.547659162,0,0,0.714275973,-0.523814005,2.97
2.060991474,0,0,1.227608285,-0.523814005,2.97
4.929777806,0,0,4.096394617,-0.523814005,2.97
1.329042035,0,0,0.495658846,-0.523814005,2.97
1.073696103,0,0,0.240312914,-0.523814005,2.97
4.252031043,0,0,3.418647854,-0.523814005,2.97
7.432865118,0,0,6.599481928,-0.523814005,2.97
6.982864567,0,0,6.149481378,-0.523814005,2.97
0.774112194,0,0,-0.059270995,-0.523814005,2.97
0.959391264,0,0,0.126008074,-0.523814005,2.97
2.030828491,0,0,1.197445302,-0.523814005,2.97
7.899344378,0,0,7.065961189,-0.523814005,2.97
5.87600926,0,0,5.04262607,-0.523814005,2.97
7.106764871,0,0,6.273381681,-0.523814005,2.97
2.581834106,0,0,1.748450917,-0.523814005,2.97
2.672581849,0,0,1.83919866,-0.523814005,2.97
8.19009557,0,0,7.356712381,-0.523814005,2.97
0.812585737,0,0,-0.020797453,-0.523814005,2.97
8.167354851,0,0,7.333971662,-0.523814005,2.97
8.563931292,0,0,7.730548103,-0.523814005,2.97
5.936585494,0,0,5.103202305,-0.523814005,2.97
5.989971067,0,0,5.156587878,-0.523814005,2.97
0.184439589,0,0,-0.6489436,-0.523814005,2.97
0.253777247,0,0,-0.579605942,-0.523814005,2.97
1.381774845,0,0,0.548391656,-0.523814005,2.97
0.195758341,0,0,-0.637624848,-0.523814005,2.97
4.571145093,0,0,3.737761904,-0.523814005,2.97
1.561213784,0,0,0.727830595,-0.523814005,2.97
7.018374593,0,0,6.184991404,-0.523814005,2.97
2.496941885,0,0,1.663558695,-0.523814005,2.97
6.353482407,0,0,5.520099218,-0.523814005,2.97
7.996734483,0,0,7.163351294,-0.523814005,2.97
5.860358436,0,0,5.026975247,-0.523814005,2.97
3.356757141,0,0,2.523373952,-0.523814005,2.97
5.160996373,0,0,4.327613184,-0.523814005,2.97
1.016947195,0,0,0.183564005,-0.523814005,2.97
3.635109745,0,0,2.801726556,-0.523814005,2.97
5.226442181,0,0,4.393058992,-0.523814005,2.97
4.145618114,0,0,3.312234925,-0.523814005,2.97
5.887048306,0,0,5.053665116,-0.523814005,2.97
1.015250957,0,0,0.181867768,-0.523814005,2.97
7.110429867,0,0,6.277046678,-0.523814005,2.97
8.279569217,0,0,7.446186028,-0.523814005,2.97
4.536582178,0,0,3.703198989,-0.523814005,2.97
6.304453984,0,0,5.471070795,-0.523814005,2.97
1.21933229,0,0,0.385949101,-0.523814005,2.97
5.245908075,0,0,4.412524886,-0.523814005,2.97
7.609356726,0,0,6.775973537,-0.523814005,2.97
6.495073244,0,0,5.661690054,-0.523814005,2.97
0.525379316,0,0,-0.308003874,-0.523814005,2.97
5.608467151,0,0,4.775083962,-0.523814005,2.97
3.768725696,0,0,2.935342507,-0.523814005,2.97
5.800311883,0,0,4.966928694,-0.523814005,2.97
0.507854494,0,0,-0.325528695,-0.523814005,2.97
5.95128183,0,0,5.117898641,-0.523814005,2.97
5.076642154,0,0,4.243258965,-0.523814005,2.97
4.025171438,0,0,3.191788249,-0.523814005,2.97
7.528953392,0,0,6.695570203,-0.523814005,2.97
3.702309655,0,0,2.868926466,-0.523814005,2.97
1.906693157,0,0,1.073309968,-0.523814005,2.97
6.124094012,0,0,5.290710823,-0.523814005,2.97
3.485551284,0,0,2.652168095,-0.523814005,2.97
0.655750279,0,0,-0.17763291,-0.523814005,2.97
5.908831179,0,0,5.075447989,-0.523814005,2.97
3.32566241,0,0,2.492279221,-0.523814005,2.97
3.227076397,0,0,2.393693207,-0.523814005,2.97
7.878238894,0,0,7.044855705,-0.523814005,2.97
5.183627186,0,0,4.350243997,-0.523814005,2.97
2.885399186,0,0,2.052015997,-0.523814005,2.97
5.281081185,0,0,4.447697996,-0.523814005,2.97
3.523157858,0,0,2.689774669,-0.523814005,2.97
1.748888165,0,0,0.915504976,-0.523814005,2.97
3.681060338,0,0,2.847677149,-0.523814005,2.97
0.46089121,0,0,-0.372491979,-0.523814005,2.97
1.809708825,0,0,0.976325636,-0.523814005,2.97
6.148310384,0,0,5.314927195,-0.523814005,2.97
4.45518368,0,0,3.621800491,-0.523814005,2.97
4.867223083,0,0,4.033839894,-0.523814005,2.97
5.121834575,0,0,4.288451386,-0.523814005,2.97
6.55065392,0,0,5.71727073,-0.523814005,2.97
2.25637558,0,0,1.42299239,-0.523814005,2.97
3.469059568,0,0,2.635676378,-0.523814005,2.97
0.989573391,0,0,0.156190202,-0.523814005,2.97
3.720247675,0,0,2.886864486,-0.523814005,2.97
2.708278526,0,0,1.874895337,-0.523814005,2.97
5.75493777,0,0,4.921554581,-0.523814005,2.97
5.043357063,0,0,4.209973874,-0.523814005,2.97
7.508507151,0,0,6.675123962,-0.523814005,2.97
7.280800313,0,0,6.447417124,-0.523814005,2.97
0.32430648,0,0,-0.509076709,-0.523814005,2.97
2.595829845,0,0,1.762446656,-0.523814005,2.97
6.489864694,0,0,5.656481505,-0.523814005,2.97
1.631253802,0,0,0.797870613,-0.523814005,2.97
1.200368059,0,0,0.36698487,-0.523814005,2.97
8.383083784,0,0,7.549700595,-0.523814005,2.97
6.164137902,0,0,5.330754713,-0.523814005,2.97
6.441093875,0,0,5.607710686,-0.523814005,2.97
6.052975301,0,0,5.219592112,-0.523814005,2.97
6.726365248,0,0,5.892982058,-0.523814005,2.97
1.757852635,0,0,0.924469446,-0.523814005,2.97
4.330792911,0,0,3.497409722,-0.523814005,2.97
7.795405564,0,0,6.962022375,-0.523814005,2.97
7.265905243,0,0,6.432522054,-0.523814005,2.97
1.006566094,0,0,0.173182904,-0.523814005,2.97
4.726273003,0,0,3.892889814,-0.523814005,2.97
6.706141073,0,0,5.872757884,-0.523814005,2.97
5.057212427,0,0,4.223829237,-0.523814005,2.97
1.360533386,0,0,0.527150197,-0.523814005,2.97
4.595366798,0,0,3.761983609,-0.523814005,2.97
1.814178059,0,0,0.98079487,-0.523814005,2.97
2.029146439,0,0,1.19576325,-0.523814005,2.97
6.938436668,0,0,6.105053478,-0.523814005,2.97
5.883703883,0,0,5.050320694,-0.523814005,2.97
5.314204147,0,0,4.480820958,-0.523814005,2.97
3.338672938,0,0,2.505289749,-0.523814005,2.97
7.386063627,0,0,6.552680438,-0.523814005,2.97
0.910790776,0,0,0.077407587,-0.523814005,2.97
6.47623628,0,0,5.642853091,-0.523814005,2.97
7.380492481,0,0,6.547109291,-0.523814005,2.97
3.33556039,0,0,2.5021772,-0.523814005,2.97
5.610482182,0,0,4.777098993,-0.523814005,2.97
5.32131831,0,0,4.487935121,-0.523814005,2.97
3.399741113,0,0,2.566357923,-0.523814005,2.97
8.181092573,0,0,7.347709384,-0.523814005,2.97
0.821324109,0,0,-0.01205908,-0.523814005,2.97
2.648791561,0,0,1.815408371,-0.523814005,2.97
5.412778082,0,0,4.579394893,-0.523814005,2.97
1.61121515,0,0,0.777831961,-0.523814005,2.97
3.476547504,0,0,2.643164315,-0.523814005,2.97
2.084385673,0,0,1.251002483,-0.523814005,2.97
4.602474256,0,0,3.769091066,-0.523814005,2.97
6.127740858,0,0,5.294357669,-0.523814005,2.97
8.193960568,0,0,7.360577379,-0.523814005,2.97
4.097366151,0,0,3.263982962,-0.523814005,2.97
5.175403903,0,0,4.342020714,-0.523814005,2.97
1.580527977,0,0,0.747144788,-0.523814005,2.97
6.244136103,0,0,5.410752914,-0.523814005,2.97
7.257313891,0,0,6.423930702,-0.523814005,2.97
0.67273831,0,0,-0.160644879,-0.523814005,2.97
1.476481731,0,0,0.643098542,-0.523814005,2.97
2.876833043,0,0,2.043449854,-0.523814005,2.97
1.729916057,0,0,0.896532868,-0.523814005,2.97
6.168990145,0,0,5.335606956,-0.523814005,2.97
8.20727726,0,0,7.373894071,-0.523814005,2.97
8.054540355,0,0,7.221157165,-0.523814005,2.97
2.602826283,0,0,1.769443094,-0.523814005,2.97
7.655706697,0,0,6.822323508,-0.523814005,2.97
1.87391313,0,0,1.040529941,-0.523814005,2.97
1.644369892,0,0,0.810986703,-0.523814005,2.97
8.119821607,0,0,7.286438418,-0.523814005,2.97
4.641016248,0,0,3.807633059,-0.523814005,2.97
6.70581602,0,0,5.87243283,-0.523814005,2.97
8.299794155,0,0,7.466410966,-0.523814005,2.97
2.322235673,0,0,1.488852484,-0.523814005,2.97
3.386087204,0,0,2.552704015,-0.523814005,2.97
6.990454237,0,0,6.157071048,-0.523814005,2.97
7.008768219,0,0,6.17538503,-0.523814005,2.97
3.680170637,0,0,2.846787447,-0.523814005,2.97
7.452111681,0,0,6.618728492,-0.523814005,2.97
6.063855785,0,0,5.230472596,-0.523814005,2.97
5.558226054,0,0,4.724842864,-0.523814005,2.97
4.040139756,0,0,3.206756566,-0.523814005,2.97
6.407143036,0,0,5.573759846,-0.523814005,2.97
7.716191971,0,0,6.882808782,-0.523814005,2.97
2.245676408,0,0,1.412293219,-0.523814005,2.97
5.567949935,0,0,4.734566746,-0.523814005,2.97
3.772049302,0,0,2.938666113,-0.523814005,2.97
2.613264186,0,0,1.779880997,-0.523814005,2.97
4.208913011,0,0,3.375529822,-0.523814005,2.97
8.539551876,0,0,7.706168687,-0.523814005,2.97
1.69453355,0,0,0.861150361,-0.523814005,2.97
7.743286463,0,0,6.909903274,-0.523814005,2.97
1.80587304,0,0,0.972489851,-0.523814005,2.97
2.543503427,0,0,1.710120238,-0.523814005,2.97
4.864752396,0,0,4.031369207,-0.523814005,2.97
4.548005844,0,0,3.714622655,-0.523814005,2.97
0.666560212,0,0,-0.166822977,-0.523814005,2.97
6.151553635,0,0,5.318170446,-0.523814005,2.97
6.860165299,0,0,6.02678211,-0.523814005,2.97
7.231193484,0,0,6.397810294,-0.523814005,2.97
1.147414186,0,0,0.314030997,-0.523814005,2.97
2.864806895,0,0,2.031423705,-0.523814005,2.97
5.762865726,0,0,4.929482537,-0.523814005,2.97
4.093120182,0,0,3.259736993,-0.523814005,2.97
8.137294141,0,0,7.303910952,-0.523814005,2.97
2.654446246,0,0,1.821063057,-0.523814005,2.97
1.721039198,0,0,0.887656009,-0.523814005,2.97
3.382174172,0,0,2.548790982,-0.523814005,2.97
3.150120302,0,0,2.316737113,-0.523814005,2.97
4.072439069,0,0,3.23905588,-0.523814005,2.97
3.734210576,0,0,2.900827387,-0.523814005,2.97
1.896599689,0,0,1.063216499,-0.523814005,2.97
0.693088328,0,0,-0.140294861,-0.523814005,2.97
8.535234327,0,0,7.701851138,-0.523814005,2.97
3.214098912,0,0,2.380715723,-0.523814005,2.97
4.591372878,0,0,3.757989689,-0.523814005,2.97
2.480272198,0,0,1.646889009,-0.523814005,2.97
6.14826843,0,0,5.31488524,-0.523814005,2.97
0.707189211,0,0,-0.126193979,-0.523814005,2.97
2.431170832,0,0,1.597787643,-0.523814005,2.97
7.119969042,0,0,6.286585853,-0.523814005,2.97
1.162945604,0,0,0.329562415,-0.523814005,2.97
5.353214058,0,0,4.519830869,-0.523814005,2.97
5.140874338,0,0,4.307491149,-0.523814005,2.97
1.804369806,0,0,0.970986617,-0.523814005,2.97
0.646787036,0,0,-0.186596153,-0.523814005,2.97
1.057282344,0,0,0.223899155,-0.523814005,2.97
0.237060472,0,0,-0.596322717,-0.523814005,2.97
4.435476471,0,0,3.602093282,-0.523814005,2.97
4.904796327,0,0,4.071413138,-0.523814005,2.97
2.5710872,0,0,1.737704011,-0.523814005,2.97
6.202596083,0,0,5.369212894,-0.523814005,2.97
5.643351666,0,0,4.809968477,-0.523814005,2.97
6.771636612,0,0,5.938253422,-0.523814005,2.97
7.575572538,0,0,6.742189349,-0.523814005,2.97
1.307516004,0,0,0.474132815,-0.523814005,2.97
7.836416783,0,0,7.003033593,-0.523814005,2.97
7.282400045,0,0,6.449016856,-0.523814005,2.97
3.402169906,0,0,2.568786717,-0.523814005,2.97
7.975812349,0,0,7.14242916,-0.523814005,2.97
6.284055527,0,0,5.450672338,-0.523814005,2.97
4.529419972,0,0,3.696036783,-0.523814005,2.97
3.108964821,0,0,2.275581631,-0.523814005,2.97
1.179788836,0,0,0.346405647,-0.523814005,2.97
7.631672518,0,0,6.798289329,-0.523814005,2.97
0.659791165,0,0,-0.173592024,-0.523814005,2.97
5.284688899,0,0,4.45130571,-0.523814005,2.97
5.527849885,0,0,4.694466696,-0.523814005,2.97
1.65600383,0,0,0.822620641,-0.523814005,2.97
5.574101602,0,0,4.740718413,-0.523814005,2.97
2.626709714,0,0,1.793326525,-0.523814005,2.97
0.28701031,0,0,-0.54637288,-0.523814005,2.97
7.672432868,0,0,6.839049679,-0.523814005,2.97
1.025802313,0,0,0.192419124,-0.523814005,2.97
1.207693714,0,0,0.374310525,-0.523814005,2.97
5.446103706,0,0,4.612720516,-0.523814005,2.97
7.660213607,0,0,6.826830417,-0.523814005,2.97
5.989506997,0,0,5.156123808,-0.523814005,2.97
8.418709499,0,0,7.58532631,-0.523814005,2.97
2.06538115,0,0,1.231997961,-0.523814005,2.97
1.161913771,0,0,0.328530582,-0.523814005,2.97
0.329222078,0,0,-0.504161112,-0.523814005,2.97
5.933155863,0,0,5.099772674,-0.523814005,2.97
7.535716269,0,0,6.70233308,-0.523814005,2.97
2.103051117,0,0,1.269667928,-0.523814005,2.97
4.116151647,0,0,3.282768458,-0.523814005,2.97
7.362470061,0,0,6.529086871,-0.523814005,2.97
7.746104273,0,0,6.912721084,-0.523814005,2.97
4.356705483,0,0,3.523322294,-0.523814005,2.97
1.117893256,0,0,0.284510067,-0.523814005,2.97
4.042710437,0,0,3.209327248,-0.523814005,2.97
0.644991477,0,0,-0.188391713,-0.523814005,2.97
3.489858714,0,0,2.656475525,-0.523814005,2.97
1.216136043,0,0,0.382752853,-0.523814005,2.97
5.3196532,0,0,4.486270011,-0.523814005,2.97
0.395132042,0,0,-0.438251147,-0.523814005,2.97
2.534188175,0,0,1.700804985,-0.523814005,2.97
6.985348495,0,0,6.151965306,-0.523814005,2.97
3.708600913,0,0,2.875217724,-0.523814005,2.97
6.971685002,0,0,6.138301813,-0.523814005,2.97
3.212178874,0,0,2.378795685,-0.523814005,2.97
2.262847375,0,0,1.429464185,-0.523814005,2.97
3.438903418,0,0,2.605520229,-0.523814005,2.97
3.856762415,0,0,3.023379226,-0.523814005,2.97
1.785964614,0,0,0.952581425,-0.523814005,2.97
5.933777802,0,0,5.100394613,-0.523814005,2.97
6.561406703,0,0,5.728023514,-0.523814005,2.97
5.486379663,0,0,4.652996474,-0.523814005,2.97
6.000454093,0,0,5.167070904,-0.523814005,2.97
2.405888159,0,0,1.57250497,-0.523814005,2.97
1.701085122,0,0,0.867701933,-0.523814005,2.97
6.552804879,0,0,5.719421689,-0.523814005,2.97
7.709898796,0,0,6.876515606,-0.523814005,2.97
5.044104119,0,0,4.21072093,-0.523814005,2.97
0.607275254,0,0,-0.226107935,-0.523814005,2.97
1.854869266,0,0,1.021486077,-0.523814005,2.97
7.383606025,0,0,6.550222836,-0.523814005,2.97
7.637040095,0,0,6.803656906,-0.523814005,2.97
6.275439933,0,0,5.442056744,-0.523814005,2.97
2.371559693,0,0,1.538176504,-0.523814005,2.97
2.833000201,0,0,1.999617011,-0.523814005,2.97
5.89757645,0,0,5.064193261,-0.523814005,2.97
5.880563807,0,0,5.047180618,-0.523814005,2.97
7.99476344,0,0,7.161380251,-0.523814005,2.97
6.437956718,0,0,5.604573528,-0.523814005,2.97
5.174781037,0,0,4.341397848,-0.523814005,2.97
2.567335516,0,0,1.733952327,-0.523814005,2.97
2.695309138,0,0,1.861925948,-0.523814005,2.97
8.48129938,0,0,7.64791619,-0.523814005,2.97
3.981558828,0,0,3.148175638,-0.523814005,2.97
1.173966517,0,0,0.340583328,-0.523814005,2.97
1.199903996,0,0,0.366520807,-0.523814005,2.97
4.947566466,0,0,4.114183277,-0.523814005,2.97
5.805752982,0,0,4.972369793,-0.523814005,2.97
2.93531295,0,0,2.10192976,-0.523814005,2.97
0.36926037,0,0,-0.46412282,-0.523814005,2.97
3.867350281,0,0,3.033967092,-0.523814005,2.97
4.24459954,0,0,3.411216351,-0.523814005,2.97
6.960004948,0,0,6.126621759,-0.523814005,2.97
4.214022288,0,0,3.380639099,-0.523814005,2.97
2.583169637,0,0,1.749786447,-0.523814005,2.97
6.710893747,0,0,5.877510557,-0.523814005,2.97
0,2.921252086,0,-0.833383189,2.397438081,2.97
0,3.087157735,0,-0.833383189,2.56334373,2.97
0,2.002085908,0,-0.833383189,1.478271902,2.97
0,1.04130328,0,-0.833383189,0.517489275,2.97
0,1.739994168,0,-0.833383189,1.216180162,2.97
0,3.451038144,0,-0.833383189,2.927224138,2.97
0,2.428908027,0,-0.833383189,1.905094022,2.97
0,1.907691074,0,-0.833383189,1.383877069,2.97
0,3.506594419,0,-0.833383189,2.982780414,2.97
0,1.058936261,0,-0.833383189,0.535122255,2.97
0,3.77975705,0,-0.833383189,3.255943045,2.97
0,1.741334154,0,-0.833383189,1.217520149,2.97
0,2.651136486,0,-0.833383189,2.12732248,2.97
0,0.12344451,0,-0.833383189,-0.400369495,2.97
0,3.725995167,0,-0.833383189,3.202181162,2.97
0,0.030555636,0,-0.833383189,-0.493258369,2.97
0,3.975398524,0,-0.833383189,3.451584518,2.97
0,3.87287836,0,-0.833383189,3.349064355,2.97
0,1.461583521,0,-0.833383189,0.937769515,2.97
0,2.686893834,0,-0.833383189,2.163079829,2.97
0,2.101419686,0,-0.833383189,1.57760568,2.97
0,0.705121265,0,-0.833383189,0.18130726,2.97
0,1.868048395,0,-0.833383189,1.344234389,2.97
0,2.424414948,0,-0.833383189,1.900600942,2.97
0,1.559578345,0,-0.833383189,1.03576434,2.97
0,0.262695222,0,-0.833383189,-0.261118784,2.97
0,0.294622329,0,-0.833383189,-0.229191677,2.97
0,1.719732123,0,-0.833383189,1.195918118,2.97
0,0.52383016,0,-0.833383189,1.62E-05,2.97
0,2.048285777,0,-0.833383189,1.524471772,2.97
0,2.544188245,0,-0.833383189,2.020374239,2.97
0,1.605276433,0,-0.833383189,1.081462428,2.97
0,0.096866696,0,-0.833383189,-0.426947309,2.97
0,0.767190545,0,-0.833383189,0.243376539,2.97
0,0.276368562,0,-0.833383189,-0.247445443,2.97
0,1.717274262,0,-0.833383189,1.193460256,2.97
0,0.969951247,0,-0.833383189,0.446137242,2.97
0,1.361101669,0,-0.833383189,0.837287664,2.97
0,1.61230378,0,-0.833383189,1.088489775,2.97
0,2.056311669,0,-0.833383189,1.532497664,2.97
0,3.927443591,0,-0.833383189,3.403629586,2.97
0,2.609124755,0,-0.833383189,2.085310749,2.97
0,0.437966175,0,-0.833383189,-0.08584783,2.97
0,0.465346249,0,-0.833383189,-0.058467756,2.97
0,0.720835255,0,-0.833383189,0.19702125,2.97
0,2.490002667,0,-0.833383189,1.966188662,2.97
0,1.669785352,0,-0.833383189,1.145971346,2.97
0,1.141404573,0,-0.833383189,0.617590568,2.97
0,2.939370383,0,-0.833383189,2.415556378,2.97
0,0.928505103,0,-0.833383189,0.404691097,2.97
0,3.247637318,0,-0.833383189,2.723823313,2.97
0,3.67107604,0,-0.833383189,3.147262035,2.97
0,0.813174038,0,-0.833383189,0.289360033,2.97
0,3.898918284,0,-0.833383189,3.375104278,2.97
0,3.221813941,0,-0.833383189,2.697999936,2.97
0,1.407125366,0,-0.833383189,0.883311361,2.97
0,2.415162347,0,-0.833383189,1.891348342,2.97
0,0.597084409,0,-0.833383189,0.073270403,2.97
0,1.279689041,0,-0.833383189,0.755875036,2.97
0,1.896180297,0,-0.833383189,1.372366292,2.97
0,2.426543318,0,-0.833383189,1.902729313,2.97
0,0.867234832,0,-0.833383189,0.343420826,2.97
0,2.267113339,0,-0.833383189,1.743299333,2.97
0,3.797733783,0,-0.833383189,3.273919778,2.97
0,0.24953607,0,-0.833383189,-0.274277935,2.97
0,0.337657612,0,-0.833383189,-0.186156393,2.97
0,2.489911929,0,-0.833383189,1.966097924,2.97
0,1.252109416,0,-0.833383189,0.728295411,2.97
0,1.571827638,0,-0.833383189,1.048013633,2.97
0,3.818209466,0,-0.833383189,3.294395461,2.97
0,1.982319416,0,-0.833383189,1.45850541,2.97
0,0.957139355,0,-0.833383189,0.43332535,2.97
0,0.000435707,0,-0.833383189,-0.523378298,2.97
0,0.195849969,0,-0.833383189,-0.327964036,2.97
0,1.179183111,0,-0.833383189,0.655369106,2.97
0,3.378369831,0,-0.833383189,2.854555826,2.97
0,3.245205888,0,-0.833383189,2.721391883,2.97
0,3.548653886,0,-0.833383189,3.024839881,2.97
0,3.128296948,0,-0.833383189,2.604482943,2.97
0,1.698621364,0,-0.833383189,1.174807359,2.97
0,2.904254549,0,-0.833383189,2.380440543,2.97
0,3.859693517,0,-0.833383189,3.335879511,2.97
0,0.943359441,0,-0.833383189,0.419545435,2.97
0,0.537559647,0,-0.833383189,0.013745641,2.97
0,2.335201357,0,-0.833383189,1.811387351,2.97
0,1.796981849,0,-0.833383189,1.273167844,2.97
0,1.079841849,0,-0.833383189,0.556027843,2.97
0,3.27794611,0,-0.833383189,2.754132105,2.97
0,3.60954919,0,-0.833383189,3.085735185,2.97
0,2.925827521,0,-0.833383189,2.402013515,2.97
0,0.863092153,0,-0.833383189,0.339278148,2.97
0,0.424191914,0,-0.833383189,-0.099622092,2.97
0,2.765998501,0,-0.833383189,2.242184495,2.97
0,3.255725209,0,-0.833383189,2.731911204,2.97
0,3.673846152,0,-0.833383189,3.150032147,2.97
0,2.833541247,0,-0.833383189,2.309727242,2.97
0,3.243750705,0,-0.833383189,2.7199367,2.97
0,1.549352002,0,-0.833383189,1.025537997,2.97
0,3.650253361,0,-0.833383189,3.126439356,2.97
0,3.291398096,0,-0.833383189,2.767584091,2.97
0,1.119599452,0,-0.833383189,0.595785446,2.97
0,0.547757474,0,-0.833383189,0.023943469,2.97
0,1.379496039,0,-0.833383189,0.855682033,2.97
0,3.97153794,0,-0.833383189,3.447723935,2.97
0,1.817360736,0,-0.833383189,1.29354673,2.97
0,0.134172557,0,-0.833383189,-0.389641448,2.97
0,3.387131709,0,-0.833383189,2.863317703,2.97
0,2.69890948,0,-0.833383189,2.175095475,2.97
0,3.127389326,0,-0.833383189,2.603575321,2.97
0,1.140028832,0,-0.833383189,0.616214827,2.97
0,3.637846256,0,-0.833383189,3.11403225,2.97
0,0.517857102,0,-0.833383189,-0.005956904,2.97
0,3.277995454,0,-0.833383189,2.754181449,2.97
0,0.88858488,0,-0.833383189,0.364770875,2.97
0,3.69579346,0,-0.833383189,3.171979455,2.97
0,2.366114315,0,-0.833383189,1.84230031,2.97
0,0.850284932,0,-0.833383189,0.326470927,2.97
0,3.812220491,0,-0.833383189,3.288406486,2.97
0,1.484558035,0,-0.833383189,0.96074403,2.97
0,2.253580705,0,-0.833383189,1.7297667,2.97
0,1.826405421,0,-0.833383189,1.302591416,2.97
0,0.239603428,0,-0.833383189,-0.284210577,2.97
0,2.665342531,0,-0.833383189,2.141528526,2.97
0,1.776086762,0,-0.833383189,1.252272756,2.97
0,3.620313486,0,-0.833383189,3.096499481,2.97
0,3.400869776,0,-0.833383189,2.877055771,2.97
0,0.75812546,0,-0.833383189,0.234311455,2.97
0,3.380012846,0,-0.833383189,2.856198841,2.97
0,0.215398095,0,-0.833383189,-0.30841591,2.97
0,3.197943045,0,-0.833383189,2.674129039,2.97
0,0.114528145,0,-0.833383189,-0.409285861,2.97
0,3.039307873,0,-0.833383189,2.515493868,2.97
0,2.897207303,0,-0.833383189,2.373393298,2.97
0,3.520681887,0,-0.833383189,2.996867882,2.97
0,3.665919001,0,-0.833383189,3.142104996,2.97
0,3.080199615,0,-0.833383189,2.55638561,2.97
0,3.958149806,0,-0.833383189,3.4343358,2.97
0,1.431300036,0,-0.833383189,0.90748603,2.97
0,1.829102754,0,-0.833383189,1.305288748,2.97
0,3.231987173,0,-0.833383189,2.708173167,2.97
0,1.27079013,0,-0.833383189,0.746976124,2.97
0,1.730458331,0,-0.833383189,1.206644326,2.97
0,0.64285713,0,-0.833383189,0.119043124,2.97
0,2.146703836,0,-0.833383189,1.622889831,2.97
0,2.531937793,0,-0.833383189,2.008123788,2.97
0,1.889607407,0,-0.833383189,1.365793402,2.97
0,1.032364565,0,-0.833383189,0.50855056,2.97
0,0.178330649,0,-0.833383189,-0.345483357,2.97
0,2.036373635,0,-0.833383189,1.51255963,2.97
0,1.973568479,0,-0.833383189,1.449754474,2.97
0,3.152562581,0,-0.833383189,2.628748575,2.97
0,3.305865173,0,-0.833383189,2.782051168,2.97
0,1.270418371,0,-0.833383189,0.746604365,2.97
